co2TailpipeGpm,cylinders,displ,drive,fuelType,make,phevBlended,transmission,VClass
403.954545455,4,2.4,Front-Wheel Drive,Regular,Hyundai,False,Aut,Midsize Cars
386.391304348,4,2.4,Front-Wheel Drive,Regular,Hyundai,False,Man,Midsize Cars
444.35,6,2.7,Front-Wheel Drive,Regular,Hyundai,False,Aut,Midsize Cars
444.35,6,2.7,Front-Wheel Drive,Regular,Hyundai,False,Man,Midsize Cars
467.736842105,4,2.6,Rear-Wheel Drive,Premium,Mitsubishi,False,Aut,Subcompact Cars
306.448275862,4,1.5,Front-Wheel Drive,Regular,Chevrolet,False,Aut,Subcompact Cars
467.736842105,6,3.5,Front-Wheel Drive,Regular,Hyundai,False,Aut,Midsize Cars
444.35,6,3.5,Front-Wheel Drive,Regular,Infiniti,False,Aut,Midsize Cars
493.722222222,8,4.5,Rear-Wheel Drive,Premium,Infiniti,False,Aut,Midsize Cars
493.722222222,6,3,Rear-Wheel Drive,Premium,Jaguar,False,Aut,Midsize Cars
493.722222222,8,4,Rear-Wheel Drive,Premium,Jaguar,False,Aut,Midsize Cars
555.4375,8,4,Rear-Wheel Drive,Premium,Jaguar,False,Aut,Midsize Cars
493.722222222,8,4,Rear-Wheel Drive,Premium,Jaguar,False,Aut,Midsize Cars
444.35,4,2.4,Front-Wheel Drive,Regular,Kia,False,Aut,Midsize Cars
423.190476190,4,2.4,Front-Wheel Drive,Regular,Kia,False,Man,Midsize Cars
493.722222222,6,2.7,Front-Wheel Drive,Regular,Kia,False,Aut,Midsize Cars
261.382352941,4,1.5,Front-Wheel Drive,Regular,Chevrolet,False,Man,Subcompact Cars
467.736842105,6,2.7,Front-Wheel Drive,Regular,Kia,False,Man,Midsize Cars
423.190476190,6,3,Front-Wheel Drive,Regular,Lexus,False,Aut,Midsize Cars
467.736842105,6,3,Rear-Wheel Drive,Premium,Lexus,False,Aut,Midsize Cars
493.722222222,8,4.3,Rear-Wheel Drive,Premium,Lexus,False,Aut,Midsize Cars
467.736842105,8,4.3,Rear-Wheel Drive,Premium,Lexus,False,Aut,Midsize Cars
493.722222222,6,3,Rear-Wheel Drive,Premium,Lincoln,False,Aut,Midsize Cars
522.764705882,8,3.9,Rear-Wheel Drive,Premium,Lincoln,False,Aut,Midsize Cars
467.736842105,6,3,Rear-Wheel Drive,Premium,Lincoln,False,Aut,Midsize Cars
467.736842105,6,3,Rear-Wheel Drive,Premium,Lincoln,False,Man,Midsize Cars
522.764705882,8,3.9,Rear-Wheel Drive,Premium,Lincoln,False,Aut,Midsize Cars
246.861111111,3,1,Front-Wheel Drive,Regular,Chevrolet,False,Aut,Subcompact Cars
423.190476190,6,3,Front-Wheel Drive,Regular,Mercury,False,Aut,Midsize Cars
444.35,6,3,Front-Wheel Drive,Regular,Mercury,False,Aut,Midsize Cars
403.954545455,4,2,Front-Wheel Drive,Regular,Mazda,False,Aut,Midsize Cars
355.48,4,2,Front-Wheel Drive,Regular,Mazda,False,Man,Midsize Cars
444.35,6,2.5,Front-Wheel Drive,Premium,Mazda,False,Aut,Midsize Cars
423.190476190,6,2.5,Front-Wheel Drive,Premium,Mazda,False,Man,Midsize Cars
423.190476190,6,3.2,Rear-Wheel Drive,Premium,Mercedes-Benz,False,Aut,Midsize Cars
444.35,6,3.2,4-Wheel or All-Wheel Drive,Premium,Mercedes-Benz,False,Aut,Midsize Cars
493.722222222,8,4.3,Rear-Wheel Drive,Premium,Mercedes-Benz,False,Aut,Midsize Cars
493.722222222,8,4.3,4-Wheel or All-Wheel Drive,Premium,Mercedes-Benz,False,Aut,Midsize Cars
222.175,3,1,Front-Wheel Drive,Regular,Chevrolet,False,Man,Subcompact Cars
493.722222222,8,5.4,Rear-Wheel Drive,Premium,Mercedes-Benz,False,Aut,Midsize Cars
493.722222222,6,3.5,Front-Wheel Drive,Premium,Mitsubishi,False,Aut,Midsize Cars
423.190476190,6,3,Front-Wheel Drive,Premium,Mitsubishi,False,Aut,Midsize Cars
423.190476190,4,2.4,Front-Wheel Drive,Regular,Mitsubishi,False,Aut,Midsize Cars
444.35,6,3,Front-Wheel Drive,Premium,Mitsubishi,False,Aut,Midsize Cars
386.391304348,4,2.5,Front-Wheel Drive,Regular,Nissan,False,Aut,Midsize Cars
386.391304348,4,2.5,Front-Wheel Drive,Regular,Nissan,False,Man,Midsize Cars
467.736842105,6,3.5,Front-Wheel Drive,Regular,Nissan,False,Aut,Midsize Cars
423.190476190,6,3.5,Front-Wheel Drive,Regular,Nissan,False,Man,Midsize Cars
444.35,6,3.5,Front-Wheel Drive,Regular,Nissan,False,Aut,Midsize Cars
403.954545455,4,2.2,Front-Wheel Drive,Regular,Chrysler,False,Aut,Subcompact Cars
423.190476190,6,3.5,Front-Wheel Drive,Regular,Nissan,False,Man,Midsize Cars
467.736842105,6,3.5,Front-Wheel Drive,Regular,Oldsmobile,False,Aut,Midsize Cars
467.736842105,8,4,Front-Wheel Drive,Regular,Oldsmobile,False,Aut,Midsize Cars
423.190476190,6,3.5,Front-Wheel Drive,Regular,Oldsmobile,False,Aut,Midsize Cars
467.736842105,6,3.8,Front-Wheel Drive,Premium,Pontiac,False,Aut,Midsize Cars
423.190476190,6,3.1,Front-Wheel Drive,Regular,Pontiac,False,Aut,Midsize Cars
444.35,6,3.8,Front-Wheel Drive,Regular,Pontiac,False,Aut,Midsize Cars
683.615384615,12,5.4,Rear-Wheel Drive,Premium,Rolls-Royce,False,Aut,Midsize Cars
423.190476190,4,2,Front-Wheel Drive,Premium,Saab,False,Aut,Midsize Cars
370.291666667,4,2,Front-Wheel Drive,Premium,Saab,False,Man,Midsize Cars
467.736842105,4,2.2,Front-Wheel Drive,Premium,Chrysler,False,Aut,Subcompact Cars
444.35,4,2.3,Front-Wheel Drive,Premium,Saab,False,Man,Midsize Cars
423.190476190,4,2.3,Front-Wheel Drive,Premium,Saab,False,Aut,Midsize Cars
423.190476190,4,2.3,Front-Wheel Drive,Regular,Saab,False,Aut,Midsize Cars
403.954545455,4,2.3,Front-Wheel Drive,Regular,Saab,False,Man,Midsize Cars
403.954545455,4,2.3,Front-Wheel Drive,Premium,Saab,False,Man,Midsize Cars
467.736842105,6,3,Front-Wheel Drive,Premium,Saab,False,Aut,Midsize Cars
370.291666667,4,2.2,Front-Wheel Drive,Regular,Saturn,False,Aut,Midsize Cars
355.48,4,2.2,Front-Wheel Drive,Regular,Saturn,False,Man,Midsize Cars
423.190476190,6,3,Front-Wheel Drive,Regular,Saturn,False,Aut,Midsize Cars
370.291666667,4,2.4,Front-Wheel Drive,Regular,Toyota,False,Aut,Midsize Cars
341.807692308,4,2.2,Front-Wheel Drive,Regular,Chrysler,False,Man,Subcompact Cars
370.291666667,4,2.4,Front-Wheel Drive,Regular,Toyota,False,Man,Midsize Cars
423.190476190,6,3,Front-Wheel Drive,Regular,Toyota,False,Aut,Midsize Cars
386.391304348,4,1.8,Front-Wheel Drive,Premium,Volkswagen,False,Man,Midsize Cars
403.954545455,4,1.8,Front-Wheel Drive,Premium,Volkswagen,False,Aut,Midsize Cars
423.190476190,6,2.8,Front-Wheel Drive,Premium,Volkswagen,False,Man,Midsize Cars
444.35,6,2.8,Front-Wheel Drive,Premium,Volkswagen,False,Aut,Midsize Cars
467.736842105,6,2.9,Front-Wheel Drive,Premium,Volvo,False,Aut,Midsize Cars
467.736842105,6,2.9,Front-Wheel Drive,Premium,Volvo,False,Aut,Midsize Cars
493.722222222,8,4.2,4-Wheel or All-Wheel Drive,Premium,Audi,False,Aut,Large Cars
467.736842105,8,4.4,Rear-Wheel Drive,Premium,BMW,False,Aut,Large Cars
444.35,4,2.2,Front-Wheel Drive,Premium,Chrysler,False,Man,Subcompact Cars
467.736842105,8,4.4,Rear-Wheel Drive,Premium,BMW,False,Aut,Large Cars
423.190476190,6,3.8,Front-Wheel Drive,Regular,Buick,False,Aut,Large Cars
467.736842105,6,3.8,Front-Wheel Drive,Premium,Buick,False,Aut,Large Cars
423.190476190,6,3.8,Front-Wheel Drive,Regular,Buick,False,Aut,Large Cars
467.736842105,8,4.6,Front-Wheel Drive,Regular,Cadillac,False,Aut,Large Cars
592.466666667,8,4.6,Front-Wheel Drive,Regular,Cadillac,False,Aut,Large Cars
444.35,6,3.8,Front-Wheel Drive,Regular,Chevrolet,False,Aut,Large Cars
403.954545455,6,3.4,Front-Wheel Drive,Regular,Chevrolet,False,Aut,Large Cars
444.35,6,3.8,Front-Wheel Drive,Regular,Chevrolet,False,Aut,Large Cars
467.736842105,6,3.5,Front-Wheel Drive,Regular,Chrysler,False,Aut,Large Cars
423.190476190,4,2.5,Front-Wheel Drive,Regular,Chrysler,False,Aut,Subcompact Cars
423.190476190,6,2.7,Front-Wheel Drive,Regular,Chrysler,False,Aut,Large Cars
467.736842105,6,3.5,Front-Wheel Drive,Regular,Chrysler,False,Aut,Large Cars
423.190476190,6,2.7,Front-Wheel Drive,Regular,Dodge,False,Aut,Large Cars
423.190476190,6,2.7,Front-Wheel Drive,Regular,Dodge,False,Aut,Large Cars
467.736842105,6,3.5,Front-Wheel Drive,Regular,Dodge,False,Aut,Large Cars
467.736842105,6,3.5,Front-Wheel Drive,Regular,Dodge,False,Aut,Large Cars
493.722222222,8,4.6,Rear-Wheel Drive,Regular,Ford,False,Aut,Large Cars
423.190476190,6,3,Front-Wheel Drive,Regular,Ford,False,Aut,Large Cars
444.35,6,3,Front-Wheel Drive,Regular,Ford,False,Aut,Large Cars
493.722222222,8,4.6,Front-Wheel Drive,Premium,Lincoln,False,Aut,Large Cars
370.291666667,4,2.5,Front-Wheel Drive,Regular,Chrysler,False,Man,Subcompact Cars
493.722222222,8,4.6,Rear-Wheel Drive,Regular,Mercury,False,Aut,Large Cars
522.764705882,8,4.6,Rear-Wheel Drive,Regular,Lincoln,False,Aut,Large Cars
493.722222222,8,4.3,Rear-Wheel Drive,Premium,Mercedes-Benz,False,Aut,Large Cars
522.764705882,8,5,Rear-Wheel Drive,Premium,Mercedes-Benz,False,Aut,Large Cars
522.764705882,8,5.4,Rear-Wheel Drive,Premium,Mercedes-Benz,False,Aut,Large Cars
555.4375,12,5.8,Rear-Wheel Drive,Premium,Mercedes-Benz,False,Aut,Large Cars
467.736842105,6,3.8,Front-Wheel Drive,Premium,Pontiac,False,Aut,Large Cars
423.190476190,6,3.8,Front-Wheel Drive,Regular,Pontiac,False,Aut,Large Cars
683.615384615,12,5.4,Rear-Wheel Drive,Premium,Rolls-Royce,False,Aut,Large Cars
403.954545455,6,3,Front-Wheel Drive,Regular,Toyota,False,Aut,Large Cars
467.736842105,4,2.6,Rear-Wheel Drive,Premium,Mitsubishi,False,Aut,Subcompact Cars
403.954545455,4,2.2,Front-Wheel Drive,Regular,Chrysler,False,Aut,Subcompact Cars
444.35,4,1.8,4-Wheel or All-Wheel Drive,Premium,Audi,False,Aut,Small Station Wagons
423.190476190,4,1.8,4-Wheel or All-Wheel Drive,Premium,Audi,False,Man,Small Station Wagons
493.722222222,6,3,4-Wheel or All-Wheel Drive,Premium,Audi,False,Aut,Small Station Wagons
493.722222222,6,3,4-Wheel or All-Wheel Drive,Premium,Audi,False,Man,Small Station Wagons
493.722222222,6,2.7,4-Wheel or All-Wheel Drive,Premium,Audi,False,Man,Small Station Wagons
493.722222222,6,2.7,4-Wheel or All-Wheel Drive,Premium,Audi,False,Aut,Small Station Wagons
423.190476190,6,2.5,Rear-Wheel Drive,Premium,BMW,False,Man,Small Station Wagons
444.35,6,2.5,Rear-Wheel Drive,Premium,BMW,False,Aut,Small Station Wagons
444.35,6,2.5,4-Wheel or All-Wheel Drive,Premium,BMW,False,Man,Small Station Wagons
467.736842105,6,2.5,4-Wheel or All-Wheel Drive,Premium,BMW,False,Aut,Small Station Wagons
467.736842105,4,2.2,Front-Wheel Drive,Premium,Chrysler,False,Aut,Subcompact Cars
467.736842105,6,2.5,Rear-Wheel Drive,Premium,BMW,False,Man,Small Station Wagons
467.736842105,6,2.5,Rear-Wheel Drive,Premium,BMW,False,Aut,Small Station Wagons
555.4375,8,4.4,Rear-Wheel Drive,Premium,BMW,False,Aut,Small Station Wagons
403.954545455,4,2,Front-Wheel Drive,Regular,Daewoo,False,Aut,Small Station Wagons
386.391304348,4,2,Front-Wheel Drive,Regular,Daewoo,False,Man,Small Station Wagons
467.736842105,6,3.2,Rear-Wheel Drive,Premium,Mercedes-Benz,False,Aut,Small Station Wagons
423.190476190,4,2.5,4-Wheel or All-Wheel Drive,Regular,Subaru,False,Aut,Small Station Wagons
423.190476190,4,2.5,4-Wheel or All-Wheel Drive,Regular,Subaru,False,Man,Small Station Wagons
444.35,4,2,4-Wheel or All-Wheel Drive,Premium,Subaru,False,Aut,Small Station Wagons
423.190476190,4,2,4-Wheel or All-Wheel Drive,Premium,Subaru,False,Man,Small Station Wagons
423.190476190,4,2.2,Front-Wheel Drive,Premium,Chrysler,False,Man,Subcompact Cars
355.48,4,2,Front-Wheel Drive,Regular,Suzuki,False,Aut,Small Station Wagons
355.48,4,2,Front-Wheel Drive,Regular,Suzuki,False,Man,Small Station Wagons
355.48,4,1.6,Front-Wheel Drive,Regular,Suzuki,False,Aut,Small Station Wagons
341.807692308,4,1.8,Front-Wheel Drive,Regular,Suzuki,False,Aut,Small Station Wagons
341.807692308,4,1.8,Front-Wheel Drive,Regular,Suzuki,False,Man,Small Station Wagons
370.291666667,4,1.8,Front-Wheel Drive,Premium,Volkswagen,False,Man,Small Station Wagons
403.954545455,4,1.8,Front-Wheel Drive,Premium,Volkswagen,False,Aut,Small Station Wagons
308.484848485,4,1.9,Front-Wheel Drive,Diesel,Volkswagen,False,Aut,Small Station Wagons
261.025641026,4,1.9,Front-Wheel Drive,Diesel,Volkswagen,False,Man,Small Station Wagons
403.954545455,4,2,Front-Wheel Drive,Regular,Volkswagen,False,Aut,Small Station Wagons
423.190476190,4,2.5,Front-Wheel Drive,Regular,Chrysler,False,Aut,Subcompact Cars
370.291666667,4,2,Front-Wheel Drive,Regular,Volkswagen,False,Man,Small Station Wagons
467.736842105,6,2.8,Front-Wheel Drive,Regular,Volkswagen,False,Aut,Small Station Wagons
444.35,6,2.8,Front-Wheel Drive,Regular,Volkswagen,False,Man,Small Station Wagons
403.954545455,4,1.9,Front-Wheel Drive,Premium,Volvo,False,Aut,Small Station Wagons
493.722222222,6,3,4-Wheel or All-Wheel Drive,Premium,Audi,False,Aut,Midsize Station Wagons
592.466666667,8,4.2,4-Wheel or All-Wheel Drive,Premium,Audi,False,Aut,Midsize Station Wagons
355.48,4,2,Front-Wheel Drive,Regular,Ford,False,Aut,Midsize Station Wagons
355.48,4,2,Front-Wheel Drive,Regular,Ford,False,Aut,Midsize Station Wagons
317.392857143,4,2,Front-Wheel Drive,Regular,Ford,False,Man,Midsize Station Wagons
355.48,4,2,Front-Wheel Drive,Regular,Ford,False,Man,Midsize Station Wagons
355.48,4,1.6,Front-Wheel Drive,Regular,Nissan,False,Aut,Subcompact Cars
444.35,6,3,Front-Wheel Drive,Regular,Ford,False,Aut,Midsize Station Wagons
467.736842105,6,3,Front-Wheel Drive,Regular,Ford,False,Aut,Midsize Station Wagons
493.722222222,6,3,Front-Wheel Drive,Regular,Lexus,False,Aut,Midsize Station Wagons
493.722222222,6,3,4-Wheel or All-Wheel Drive,Regular,Lexus,False,Aut,Midsize Station Wagons
444.35,6,3,Front-Wheel Drive,Regular,Mercury,False,Aut,Midsize Station Wagons
467.736842105,6,3,Front-Wheel Drive,Regular,Mercury,False,Aut,Midsize Station Wagons
444.35,6,3.2,Rear-Wheel Drive,Premium,Mercedes-Benz,False,Aut,Midsize Station Wagons
444.35,6,3.2,4-Wheel or All-Wheel Drive,Premium,Mercedes-Benz,False,Aut,Midsize Station Wagons
444.35,4,2.3,Front-Wheel Drive,Premium,Saab,False,Aut,Midsize Station Wagons
444.35,4,2.3,Front-Wheel Drive,Regular,Saab,False,Aut,Midsize Station Wagons
296.233333333,4,1.6,Front-Wheel Drive,Regular,Nissan,False,Man,Subcompact Cars
403.954545455,4,2.3,Front-Wheel Drive,Premium,Saab,False,Man,Midsize Station Wagons
403.954545455,4,2.3,Front-Wheel Drive,Regular,Saab,False,Man,Midsize Station Wagons
467.736842105,6,3,Front-Wheel Drive,Premium,Saab,False,Aut,Midsize Station Wagons
370.291666667,4,2.2,Front-Wheel Drive,Regular,Saturn,False,Aut,Midsize Station Wagons
370.291666667,4,2.2,Front-Wheel Drive,Regular,Saturn,False,Man,Midsize Station Wagons
423.190476190,6,3,Front-Wheel Drive,Regular,Saturn,False,Aut,Midsize Station Wagons
423.190476190,4,2.5,4-Wheel or All-Wheel Drive,Regular,Subaru,False,Aut,Midsize Station Wagons
423.190476190,4,2.5,4-Wheel or All-Wheel Drive,Regular,Subaru,False,Man,Midsize Station Wagons
444.35,6,3,4-Wheel or All-Wheel Drive,Premium,Subaru,False,Aut,Midsize Station Wagons
386.391304348,4,1.8,Front-Wheel Drive,Premium,Volkswagen,False,Man,Midsize Station Wagons
355.48,4,1.6,Front-Wheel Drive,Regular,Nissan,False,Aut,Subcompact Cars
403.954545455,4,1.8,Front-Wheel Drive,Premium,Volkswagen,False,Aut,Midsize Station Wagons
423.190476190,6,2.8,Front-Wheel Drive,Premium,Volkswagen,False,Man,Midsize Station Wagons
444.35,6,2.8,Front-Wheel Drive,Premium,Volkswagen,False,Aut,Midsize Station Wagons
467.736842105,6,2.8,4-Wheel or All-Wheel Drive,Premium,Volkswagen,False,Aut,Midsize Station Wagons
423.190476190,5,2.3,Front-Wheel Drive,Premium,Volvo,False,Man,Midsize Station Wagons
444.35,5,2.3,Front-Wheel Drive,Premium,Volvo,False,Aut,Midsize Station Wagons
423.190476190,5,2.4,Front-Wheel Drive,Premium,Volvo,False,Aut,Midsize Station Wagons
423.190476190,5,2.4,Front-Wheel Drive,Premium,Volvo,False,Aut,Midsize Station Wagons
423.190476190,5,2.4,Front-Wheel Drive,Premium,Volvo,False,Man,Midsize Station Wagons
444.35,5,2.4,4-Wheel or All-Wheel Drive,Premium,Volvo,False,Aut,Midsize Station Wagons
296.233333333,4,1.6,Front-Wheel Drive,Regular,Nissan,False,Man,Subcompact Cars
555.4375,6,4.3,Rear-Wheel Drive,Regular,Chevrolet,False,Man,Small Pickup Trucks 2WD
522.764705882,6,4.3,Rear-Wheel Drive,Regular,Chevrolet,False,Aut,Small Pickup Trucks 2WD
555.4375,6,4.3,Rear-Wheel Drive,Regular,GMC,False,Man,Small Pickup Trucks 2WD
522.764705882,6,4.3,Rear-Wheel Drive,Regular,GMC,False,Aut,Small Pickup Trucks 2WD
555.4375,6,4.3,Rear-Wheel Drive,Regular,Chevrolet,False,Man,Standard Pickup Trucks 2WD
592.466666667,8,5.3,Rear-Wheel Drive,Regular,Chevrolet,False,Aut,Standard Pickup Trucks 2WD
555.4375,6,4.3,Rear-Wheel Drive,Regular,Chevrolet,False,Aut,Standard Pickup Trucks 2WD
592.466666667,8,4.8,Rear-Wheel Drive,Regular,Chevrolet,False,Aut,Standard Pickup Trucks 2WD
555.4375,8,4.8,Rear-Wheel Drive,Regular,Chevrolet,False,Man,Standard Pickup Trucks 2WD
592.466666667,8,5.3,Rear-Wheel Drive,Regular,Chevrolet,False,Aut,Standard Pickup Trucks 2WD
254.5,4,1.7,Front-Wheel Drive,Diesel,Nissan,False,Man,Subcompact Cars
467.736842105,4,2.5,Rear-Wheel Drive,Regular,Dodge,False,Man,Standard Pickup Trucks 2WD
522.764705882,6,3.9,Rear-Wheel Drive,Regular,Dodge,False,Aut,Standard Pickup Trucks 2WD
555.4375,6,3.9,Rear-Wheel Drive,Regular,Dodge,False,Man,Standard Pickup Trucks 2WD
592.466666667,8,4.7,Rear-Wheel Drive,Regular,Dodge,False,Aut,Standard Pickup Trucks 2WD
592.466666667,8,4.7,Rear-Wheel Drive,Regular,Dodge,False,Man,Standard Pickup Trucks 2WD
683.615384615,8,5.9,Rear-Wheel Drive,Regular,Dodge,False,Aut,Standard Pickup Trucks 2WD
592.466666667,6,3.7,Rear-Wheel Drive,Regular,Dodge,False,Aut,Standard Pickup Trucks 2WD
555.4375,6,3.7,Rear-Wheel Drive,Regular,Dodge,False,Man,Standard Pickup Trucks 2WD
592.466666667,8,4.7,Rear-Wheel Drive,Regular,Dodge,False,Aut,Standard Pickup Trucks 2WD
634.785714286,8,4.7,Rear-Wheel Drive,Regular,Dodge,False,Man,Standard Pickup Trucks 2WD
423.190476190,4,1.8,Rear-Wheel Drive,Regular,Nissan,False,Man,Subcompact Cars
740.583333333,8,5.9,Rear-Wheel Drive,Regular,Dodge,False,Aut,Standard Pickup Trucks 2WD
555.4375,6,4,Rear-Wheel Drive,Regular,Ford,False,Aut,Standard Pickup Trucks 2WD
522.764705882,6,4,Rear-Wheel Drive,Regular,Ford,False,Man,Standard Pickup Trucks 2WD
522.764705882,6,4.2,Rear-Wheel Drive,Regular,Ford,False,Man,Standard Pickup Trucks 2WD
555.4375,8,4.6,Rear-Wheel Drive,Regular,Ford,False,Aut,Standard Pickup Trucks 2WD
740.583333333,8,5.4,Rear-Wheel Drive,Premium,Ford,False,Aut,Standard Pickup Trucks 2WD
555.4375,6,4.2,Rear-Wheel Drive,Regular,Ford,False,Aut,Standard Pickup Trucks 2WD
592.466666667,8,4.6,Rear-Wheel Drive,Regular,Ford,False,Man,Standard Pickup Trucks 2WD
592.466666667,8,5.4,Rear-Wheel Drive,Regular,Ford,False,Aut,Standard Pickup Trucks 2WD
444.35,4,2.3,Rear-Wheel Drive,Regular,Ford,False,Aut,Standard Pickup Trucks 2WD
493.722222222,4,2.6,Rear-Wheel Drive,Premium,Mitsubishi,False,Man,Subcompact Cars
403.954545455,4,2,Rear-Wheel Drive,Regular,Nissan,False,Aut,Subcompact Cars
386.391304348,4,2.3,Rear-Wheel Drive,Regular,Ford,False,Man,Standard Pickup Trucks 2WD
522.764705882,6,3,Rear-Wheel Drive,Regular,Ford,False,Aut,Standard Pickup Trucks 2WD
493.722222222,6,3,Rear-Wheel Drive,Regular,Ford,False,Man,Standard Pickup Trucks 2WD
522.764705882,6,4,Rear-Wheel Drive,Regular,Ford,False,Aut,Standard Pickup Trucks 2WD
522.764705882,6,4,Rear-Wheel Drive,Regular,Ford,False,Man,Standard Pickup Trucks 2WD
555.4375,6,4.3,Rear-Wheel Drive,Regular,GMC,False,Man,Standard Pickup Trucks 2WD
592.466666667,8,5.3,Rear-Wheel Drive,Regular,GMC,False,Aut,Standard Pickup Trucks 2WD
555.4375,6,4.3,Rear-Wheel Drive,Regular,GMC,False,Aut,Standard Pickup Trucks 2WD
592.466666667,8,4.8,Rear-Wheel Drive,Regular,GMC,False,Aut,Standard Pickup Trucks 2WD
555.4375,8,4.8,Rear-Wheel Drive,Regular,GMC,False,Man,Standard Pickup Trucks 2WD
423.190476190,4,2,Rear-Wheel Drive,Regular,Nissan,False,Man,Subcompact Cars
592.466666667,8,5.3,Rear-Wheel Drive,Regular,GMC,False,Aut,Standard Pickup Trucks 2WD
683.615384615,8,5.4,Rear-Wheel Drive,Premium,Lincoln,False,Aut,Standard Pickup Trucks 2WD
444.35,4,2.3,Rear-Wheel Drive,Regular,Mazda,False,Aut,Standard Pickup Trucks 2WD
386.391304348,4,2.3,Rear-Wheel Drive,Regular,Mazda,False,Man,Standard Pickup Trucks 2WD
522.764705882,6,3,Rear-Wheel Drive,Regular,Mazda,False,Aut,Standard Pickup Trucks 2WD
493.722222222,6,3,Rear-Wheel Drive,Regular,Mazda,False,Man,Standard Pickup Trucks 2WD
522.764705882,6,4,Rear-Wheel Drive,Regular,Mazda,False,Aut,Standard Pickup Trucks 2WD
522.764705882,6,4,Rear-Wheel Drive,Regular,Mazda,False,Man,Standard Pickup Trucks 2WD
467.736842105,4,2.4,Rear-Wheel Drive,Regular,Nissan,False,Aut,Standard Pickup Trucks 2WD
423.190476190,4,2.4,Rear-Wheel Drive,Regular,Nissan,False,Man,Standard Pickup Trucks 2WD
493.722222222,6,3,Rear-Wheel Drive,Regular,Nissan,False,Aut,Subcompact Cars
555.4375,6,3.3,Rear-Wheel Drive,Regular,Nissan,False,Aut,Standard Pickup Trucks 2WD
592.466666667,6,3.3,Rear-Wheel Drive,Premium,Nissan,False,Aut,Standard Pickup Trucks 2WD
555.4375,6,3.3,Rear-Wheel Drive,Regular,Nissan,False,Man,Standard Pickup Trucks 2WD
592.466666667,6,3.3,Rear-Wheel Drive,Premium,Nissan,False,Man,Standard Pickup Trucks 2WD
423.190476190,4,2.4,Rear-Wheel Drive,Regular,Toyota,False,Aut,Standard Pickup Trucks 2WD
403.954545455,4,2.4,Rear-Wheel Drive,Regular,Toyota,False,Man,Standard Pickup Trucks 2WD
493.722222222,4,2.7,Rear-Wheel Drive,Regular,Toyota,False,Aut,Standard Pickup Trucks 2WD
555.4375,6,3.4,Rear-Wheel Drive,Regular,Toyota,False,Aut,Standard Pickup Trucks 2WD
493.722222222,6,3.4,Rear-Wheel Drive,Regular,Toyota,False,Man,Standard Pickup Trucks 2WD
555.4375,6,3.4,Rear-Wheel Drive,Regular,Toyota,False,Aut,Standard Pickup Trucks 2WD
467.736842105,6,3,Rear-Wheel Drive,Regular,Nissan,False,Man,Subcompact Cars
555.4375,6,3.4,Rear-Wheel Drive,Regular,Toyota,False,Man,Standard Pickup Trucks 2WD
592.466666667,8,4.7,Rear-Wheel Drive,Regular,Toyota,False,Aut,Standard Pickup Trucks 2WD
634.785714286,8,5.3,4-Wheel or All-Wheel Drive,Regular,Chevrolet,False,Aut,Standard Pickup Trucks 4WD
592.466666667,6,4.3,4-Wheel or All-Wheel Drive,Regular,Chevrolet,False,Aut,Standard Pickup Trucks 4WD
634.785714286,6,4.3,4-Wheel or All-Wheel Drive,Regular,Chevrolet,False,Man,Standard Pickup Trucks 4WD
634.785714286,8,4.8,4-Wheel or All-Wheel Drive,Regular,Chevrolet,False,Aut,Standard Pickup Trucks 4WD
634.785714286,8,4.8,4-Wheel or All-Wheel Drive,Regular,Chevrolet,False,Man,Standard Pickup Trucks 4WD
634.785714286,8,5.3,4-Wheel or All-Wheel Drive,Regular,Chevrolet,False,Aut,Standard Pickup Trucks 4WD
592.466666667,6,4.3,4-Wheel or All-Wheel Drive,Regular,Chevrolet,False,Aut,Standard Pickup Trucks 4WD
